House ID,Builder Name,Date Built,Date Priced,garden,Dock,Capital,Royal Market,Guarding Tower,River,renovation,dining rooms,bedrooms,bathrooms,visit,Sorcerer,blessings,land,Location,Holy tree,Knight's house,Golden Grains
6e33fb97,The_Greens,6/17/1602 10:43 AM,1/14/1610 6:48 PM,,32.02056,,,9.727427,41.195163,,3,3,4,0,1,74,small land,Servant's Premises,2, 
6e33fba3,The_Greens,9/10/1603 5:21 PM,8/28/1611 6:57 AM,0,44.483893,112.396603,28.199549,86.924293,40.742589,0,3,2,3,0,0,48,small land,The Mountains,,122.651151
6e33fba6,The_Greens,9/15/1606 6:18 PM,2/24/1608 6:50 PM,0,23.404301,32.462411,,159.40432,13.548186,0,4,3,2,0,1,128,huge land,King's Landing,2,42.481539
6e33fba8,The_Greens,6/19/1605 10:51 AM,5/13/1610 9:40 PM,,11.253016,26.131288,28.386054,135.864767,8.34728,0,4,2,3,0,1,134,small land,Cursed Land,2,36.695988
6e33fbb3,The_Greens,6/3/1605 3:46 AM,6/13/1607 8:51 PM,1,77.33541,38.677602,,78.79372,0.878218,0,4,4,4,1,0,121,no land,The Mountains,1,49.391968
6e33fbbf,The_Greens,6/9/1600 4:10 PM,2/23/1607 10:12 PM,0,73.681935,16.942879,81.475389,13.645032,24.302409,0,4,3,,0,1,143,small land,Servant's Premises,2,27.012314
6e33fbc6,The_Greens,10/11/1604 4:15 AM,5/27/1607 11:20 AM,0,,38.217871,87.45024,45.491898,12.455174,0,,4,3,0,1,122,small land,The Mountains,2,48.838179
6e33fbcb,The_Greens,3/3/1604 2:41 AM,2/8/1607 7:19 PM,0,8.537798,83.652594,108.262803,39.541123,16.909435,0,4,2,3,0,0,76,small land,The Mountains,1,94.534142
6e33fbd4,The_Greens,10/10/1601 4:13 AM,11/18/1609 12:27 AM,0,46.471433,14.429527,16.193268,190.256969,26.881815,0,2,4,2,0,0,146,small land,The Mountains,1,25.381502
6e33fbdb,The_Greens,6/2/1602 3:56 AM,12/7/1611 8:29 PM,0,,31.408277,127.859054,171.287596,18.588083,,2,2,2,0,0,129,small land,The Mountains,1,42.250511
6e33fbdd,The_Greens,1/9/1606 6:45 PM,7/20/1610 7:36 AM,0,19.196877,98.695514,41.835205,59.451662,75.721768,0,,2,2,0,0,61,huge land,The Mountains,,109.359281
6e33fbf0,The_Greens,11/7/1603 10:23 AM,4/3/1608 9:35 AM,,80.734675,59.338096,,102.031931,65.0014,1,4,3,4,0,0,101,huge land,Cursed Land,1,69.41031
6e33fbf9,The_Greens,4/16/1602 7:28 PM,1/27/1610 12:37 PM,,47.717131,16.742899,7.205537,50.788481,64.971071,,4,4,4,0,,143,small land,The Mountains,1,27.291346
6e33fbfe,The_Greens,3/22/1604 5:17 PM,1/10/1607 8:34 PM,0,138.4012,47.571459,56.233677,165.700969,23.674339,,2,2,3,0,,112,huge land,King's Landing,1,58.099637
6e33fc04,The_Greens,1/13/1601 11:19 AM,6/6/1607 10:25 AM,0,38.900912,4.884927,5.780267,183.42609,21.087308,0,2,3,2,0,0,155,small land,Servant's Premises,1,15.379388
6e33fc0d,The_Greens,6/26/1604 10:22 AM,7/11/1611 9:35 PM,0,88.751412,63.397029,3.051258,36.904897,18.565905,0,3,3,2,0,0,97,small land,The Mountains,1,73.431431
6e33fc14,The_Greens,8/26/1605 9:39 AM,3/10/1608 11:16 AM,1,25.882761,139.71748,,56.195914,16.357136,1,3,4,2,1,0,20,no land,The Mountains,,150.622862
6e33fc18,The_Greens,10/18/1604 8:33 AM,12/11/1611 4:32 PM,0,16.946597,33.257345,38.874161,72.527232,4.581832,1,4,4,4,0,0,127,small land,King's Landing,1,43.528006
6e33fc1d,The_Greens,10/14/1604 12:12 AM,9/21/1608 11:21 AM,0,48.451952,58.154097,61.446372,137.986132,28.011415,0,4,3,4,0,0,102,huge land,Servant's Premises,1,68.490403
6e33fc22,The_Greens,4/11/1602 8:19 PM,10/6/1610 4:52 PM,0,12.84242,83.997912,62.685998,167.630042,18.884876,,4,2,3,0,1,76,huge land,,,94.724583
6e33fc33,The_Greens,10/21/1605 8:35 AM,11/21/1610 6:20 PM,,131.679426,7.414454,30.121205,113.643422,20.922221,,3,3,3,0,1,153,huge land,The Mountains,2,18.251953
6e33fc36,The_Greens,8/3/1600 3:31 PM,8/7/1607 8:31 PM,1,21.745805,37.06053,56.285586,87.498243,45.503995,1,4,3,4,1,0,123,no land,The Mountains,1,47.566614
6e33fc57,The_Greens,6/11/1603 9:29 PM,5/9/1607 12:24 PM,1,61.067989,24.65727,64.520304,108.166774,28.380371,0,3,3,3,1,0,135,no land,The Mountains,1,34.926383
6e33fc65,The_Greens,5/23/1605 4:41 PM,3/1/1610 5:25 AM,0,22.381075,0.310295,,177.281694,3.409477,0,2,4,2,0,0,160,huge land,The Mountains,1,10.723235
6e33fc71,The_Greens,8/15/1604 10:27 PM,6/2/1609 5:15 AM,,0.479954,61.068074,,83.510369,17.29442,0,4,2,2,0,0,99,small land,The Mountains,1,72.06185
6e33fc74,The_Greens,11/18/1600 12:42 AM,10/16/1607 12:37 AM,0,24.868514,134.532925,97.478482,106.819113,19.346645,0,2,3,3,0,0,25,small land,,1,144.919035
6e33fc86,The_Greens,1/14/1600 6:36 PM,8/12/1608 3:39 PM,0,149.04634,37.545223,46.147523,124.660163,3.311432,,4,2,2,0,0,122,small land,Cursed Land,1,47.972669
6e33fc8c,The_Greens,7/6/1605 4:36 AM,10/4/1609 5:42 AM,1,82.902765,35.227122,11.288648,156.236857,5.636234,0,3,2,4,1,0,125,no land,The Mountains,1,45.922955
6e33fc96,The_Greens,10/19/1603 4:27 PM,2/23/1610 12:58 AM,,98.157012,59.857999,,115.329975,40.451115,1,3,2,2,0,0,100,small land,Servant's Premises,,70.772219
6e33fca5,The_Greens,12/3/1600 7:52 PM,2/18/1612 6:38 PM,0,,0.873686,11.093223,61.8188,36.054184,0,2,4,3,0,0,159,small land,,,11.397275
6e33fcc5,The_Greens,9/1/1605 11:31 AM,7/12/1610 9:55 AM,0,104.236793,24.695328,29.376051,194.879499,4.229259,1,2,3,2,0,0,135,small land,King's Landing,1,35.556723
6e33fccf,The_Greens,6/12/1604 4:58 PM,11/12/1607 9:59 AM,0,22.22341,33.609347,117.392615,61.614349,15.003193,0,,4,2,0,0,126,huge land,The Mountains,1,44.60742
6e33fcd9,The_Greens,9/1/1606 3:44 PM,2/24/1609 9:10 AM,0,54.998407,34.067224,10.315246,76.233389,82.116256,0,,3,3,0,0,126,huge land,,,45.041005
6e33fce0,The_Greens,7/5/1602 10:49 PM,4/1/1607 10:14 PM,0,99.718811,41.195868,51.567447,189.350952,34.310688,1,4,2,4,0,0,119,small land,Cursed Land,1,52.024666
6e33fce9,The_Greens,2/24/1604 10:54 PM,12/18/1608 8:23 AM,0,48.911174,38.693641,,0.538949,24.931397,0,2,2,4,0,0,121,small land,The Mountains,1,49.109432
6e33fcf5,The_Greens,4/7/1603 2:57 PM,1/15/1612 8:34 AM,,114.758178,0.762072,100.145919,71.329694,19.78509,1,4,4,4,0,1,159,small land,Cursed Land,,10.87417
6e33fcf7,The_Greens,8/7/1602 2:34 PM,9/9/1611 7:35 PM,,2.986493,87.331278,1.626478,96.898965,69.018033,,3,2,2,0,0,73,huge land,The Mountains,1,97.7517
6e33fd1e,The_Greens,6/15/1601 9:46 AM,5/4/1610 2:21 AM,0,20.826887,56.006123,1.174939,230.396695,84.870993,0,4,3,3,0,0,104,huge land,The Mountains,1,66.243816
6e33fd27,The_Greens,9/15/1602 3:53 AM,11/23/1610 9:38 AM,0,16.529141,47.859061,12.340308,133.382334,8.377264,1,4,4,3,0,0,112,small land,Servant's Premises,1,58.351561
6e33fd30,The_Greens,8/18/1601 1:50 AM,9/7/1608 1:35 PM,0,32.418496,98.359376,6.526054,21.000335,0.334132,0,2,3,2,0,0,62,small land,The Mountains,1,108.656156
6e33fd34,The_Greens,5/19/1606 4:42 PM,3/25/1610 1:46 AM,0,0.502782,21.873113,62.03281,55.58833,7.865752,1,4,4,3,0,0,138,small land,The Mountains,1,32.808537
6e33fd41,The_Greens,3/3/1605 5:41 PM,6/23/1612 3:20 PM,0,,57.842911,53.80911,17.551189,16.115481,0,3,4,4,0,0,102,small land,King's Landing,1,68.84241
6e33fd5c,The_Greens,6/2/1606 8:21 AM,11/19/1610 8:23 PM,0,7.34761,57.107605,101.189269,22.189526,51.991784,0,3,3,3,0,0,103,small land,The Mountains,1,67.882171
6e33fd70,The_Greens,6/16/1604 12:35 AM,7/8/1611 5:51 PM,,118.921346,51.733787,19.144334,84.790871,1.784649,0,3,3,2,0,0,108,huge land,Cursed Land,1,62.064529
6e33fd74,The_Greens,8/15/1601 2:38 PM,12/25/1612 7:24 AM,0,104.991487,71.32619,45.677961,14.972432,0.272804,0,,2,2,0,0,89,small land,King's Landing,,82.296397
6e33fd7b,The_Greens,10/16/1602 3:30 AM,8/13/1612 12:59 PM,,61.559229,66.283315,,124.579637,21.62873,0,2,2,4,0,0,94,small land,The Mountains,1,77.116017
6e33fd89,The_Greens,11/11/1603 1:27 PM,3/21/1612 11:18 PM,0,,100.125696,119.914285,58.596642,12.997076,1,2,3,3,0,0,60,small land,King's Landing,1,110.45015
6e33fd99,The_Greens,11/24/1604 2:34 AM,6/8/1608 12:40 AM,0,70.928063,84.272699,27.810427,51.780257,26.377842,0,2,2,4,0,1,76,huge land,The Mountains,2,94.976028
6e33fdc2,The_Greens,9/3/1604 7:36 AM,4/20/1607 4:30 AM,,0.371302,54.483332,49.54354,35.276372,13.733579,1,4,2,3,0,0,106,small land,King's Landing,1,64.793948
6e33fdd2,The_Greens,3/16/1605 5:40 AM,11/7/1607 5:29 AM,0,,3.158447,13.165153,21.395931,59.359181,0,3,,2,0,0,157,small land,The Mountains,1,14.147744
6e33fddc,The_Greens,1/5/1603 9:22 AM,11/10/1609 5:46 PM,0,37.95604,7.771711,58.194016,4.192437,16.825659,0,3,4,4,0,,152,huge land,The Mountains,1,18.401447
6e33fddf,The_Greens,5/17/1603 9:59 AM,4/20/1609 1:26 PM,0,45.278846,17.058448,,199.794269,2.412945,0,4,2,,0,0,143,small land,Cursed Land,,27.382537
6e33fdeb,The_Greens,8/16/1603 12:50 AM,2/2/1610 12:54 AM,0,122.919094,10.978733,40.62065,,18.47809,0,2,4,3,0,0,149,small land,The Mountains,1,21.785453
6e33fdf1,The_Greens,6/12/1602 10:28 AM,3/5/1608 11:35 PM,0,48.926842,76.32548,,17.718511,6.175784,1,3,3,3,0,0,84,small land,Cursed Land,,86.430491
6e33fdfa,The_Greens,4/25/1600 8:55 AM,2/6/1607 8:49 PM,0,95.353581,1.920556,73.021761,71.444519,60.773485,0,3,2,2,0,1,158,small land,Cursed Land,,12.122518
6e33fdff,The_Greens,5/18/1600 2:40 AM,3/11/1607 4:48 PM,0,82.381175,37.936547,22.520666,194.144938,72.567816,1,4,4,4,0,0,122,small land,Cursed Land,1,48.637454
6e33fe10,The_Greens,11/7/1604 11:44 AM,4/8/1610 11:11 AM,1,93.597026,72.195868,22.550278,77.956164,31.763639,,2,2,3,1,0,88,no land,The Mountains,1,82.918422
6e33fe1d,The_Greens,8/2/1603 4:36 PM,6/16/1610 10:53 AM,0,81.59029,59.879807,25.533276,39.362697,98.942811,0,3,3,4,0,0,100,small land,King's Landing,1,70.281724
6e33fe21,The_Greens,6/9/1606 1:42 AM,10/18/1611 12:41 PM,0,,30.819135,39.641836,53.224473,1.720999,,4,2,3,0,0,129,small land,The Mountains,1,41.665946
6e33fe27,The_Greens,6/10/1602 4:49 PM,1/24/1607 7:18 AM,,125.623297,18.402774,18.585605,127.870996,0.904981,1,4,2,4,0,0,142,small land,Servant's Premises,1,28.918863
6e33fe32,The_Greens,5/25/1600 2:21 PM,9/10/1607 12:45 PM,0,26.750153,81.845202,48.339574,157.492244,28.215259,,4,4,3,0,1,78,huge land,Cursed Land,2,92.544083
6e33fe3c,The_Greens,6/19/1606 5:14 PM,11/13/1608 12:55 AM,1,57.901215,27.249086,43.275172,,16.986848,1,3,4,3,1,0,133,no land,The Mountains,1,37.438446
6e33fe49,The_Greens,4/6/1606 6:12 AM,5/7/1609 1:55 AM,0,6.333015,24.031319,68.004129,51.861205,9.776937,0,4,2,2,0,0,136,small land,The Mountains,,34.877819
6e33fe51,The_Greens,5/9/1602 1:56 AM,3/24/1610 11:48 PM,0,47.996924,21.911368,53.653479,151.095735,30.021387,0,3,3,4,0,0,138,small land,Servant's Premises,1,31.987821
6e33fe53,The_Greens,6/7/1604 5:21 AM,2/5/1611 8:16 PM,,73.171121,4.724908,34.907651,51.830293,6.266456,1,3,2,3,0,0,155,small land,The Mountains,,15.229107
6e33fe86,The_Greens,10/13/1606 12:42 AM,9/16/1608 11:27 AM,0,66.010794,69.630609,,166.006804,39.345799,0,4,4,4,0,0,90,small land,The Mountains,,79.654079
6e33fe8f,The_Greens,7/28/1603 8:45 AM,3/7/1610 12:56 AM,0,0.760048,58.297643,38.614863,143.266046,23.17056,0,3,4,2,0,0,102,small land,Servant's Premises,1,68.969422
6e33fe9a,The_Greens,6/20/1605 7:34 PM,3/19/1610 2:45 PM,0,,18.687681,32.040437,11.025213,47.96394,0,3,4,3,0,0,141,small land,King's Landing,,29.09842
6e33fe9d,The_Greens,6/19/1603 10:22 PM,6/13/1611 4:26 AM,0,28.762709,0.845527,126.784448,3.046958,26.561245,0,3,,4,0,0,159,huge land,Cursed Land,1,11.503589
6e33feae,The_Greens,2/8/1600 9:20 AM,9/15/1612 5:47 PM,0,136.60949,2.540732,38.068836,38.286775,31.616635,0,2,2,2,0,0,157,huge land,Servant's Premises,1,13.432402
6e33feb7,The_Greens,1/12/1604 8:11 PM,5/1/1611 3:21 AM,0,43.676085,87.24763,,67.251981,5.359098,0,4,4,2,0,0,73,small land,Servant's Premises,1,97.728335
6e33feb9,The_Greens,6/13/1604 7:26 AM,5/18/1612 4:57 PM,,29.191462,39.458972,2.706218,95.880027,29.90367,0,3,,4,0,0,121,small land,,,49.672946
6e33fec8,The_Greens,4/22/1600 3:59 PM,11/11/1609 8:20 AM,0,70.305119,31.021445,36.555343,140.917138,28.394986,0,,3,4,0,1,129,small land,Cursed Land,2,41.824247
6e33fece,The_Greens,10/27/1604 9:48 AM,11/26/1610 7:37 AM,0,50.295541,20.219943,,34.669376,24.373442,1,3,2,3,0,0,140,huge land,Servant's Premises,,30.697399
6e33fed9,The_Greens,6/23/1602 8:52 PM,8/19/1611 9:20 AM,0,14.433581,65.106072,89.381912,154.880738,64.317509,1,3,4,4,0,,95,small land,,1,75.499496
6e33fee2,The_Greens,5/23/1601 7:36 PM,8/28/1611 11:12 PM,0,13.557402,2.45755,28.732993,3.311618,17.809258,0,2,2,,0,0,158,huge land,Cursed Land,1,13.432594
6e33feff,The_Greens,9/23/1604 7:34 PM,10/27/1607 4:31 AM,0,7.331854,84.774167,50.316395,27.702599,8.005923,0,2,3,2,0,0,75,huge land,King's Landing,1,94.81717
6e33ff18,The_Greens,2/26/1601 11:21 PM,4/16/1608 2:57 PM,,9.369575,47.90019,63.983449,187.476932,39.667668,,4,4,2,0,1,112,huge land,The Mountains,2,58.180143
6e33ff1d,The_Greens,4/24/1602 8:52 PM,4/4/1607 1:47 PM,0,54.011049,19.062308,,120.650037,17.878207,0,4,3,2,0,0,141,small land,Servant's Premises,1,29.484842
6e33ff23,The_Greens,1/3/1603 10:52 PM,9/1/1611 7:54 AM,0,45.234045,,81.035867,38.304758,19.391801,0,,4,,0,0,74,small land,,1, 
6e33ff28,The_Greens,8/6/1604 7:48 PM,10/22/1610 5:48 AM,0,49.577221,14.358464,92.492168,112.072285,29.162422,0,4,2,3,0,0,146,small land,The Mountains,1,25.175768
6e33ff2d,The_Greens,8/11/1606 7:14 PM,11/15/1612 3:37 PM,0,3.524291,36.133676,1.18968,147.907206,5.710494,,3,,2,0,0,124,small land,Cursed Land,1,46.812058
6e33ff39,The_Greens,2/3/1606 4:13 AM,12/7/1612 10:19 AM,1,58.774322,49.66357,37.723579,135.168414,70.499517,0,4,2,2,1,0,110,no land,The Mountains,,60.002857
6e33ff45,The_Greens,8/27/1603 9:29 AM,11/7/1607 7:49 PM,0,,0.306287,113.092008,49.241567,11.677752,0,,2,3,0,0,160,small land,The Mountains,,10.799974
6e33ff47,The_Greens,6/3/1602 2:23 AM,11/6/1611 6:41 PM,0,61.012692,29.706435,44.748503,,54.020938,0,3,2,,0,0,130,small land,The Mountains,1,40.201768
6e33ff5c,The_Greens,9/18/1602 10:17 AM,8/20/1611 5:53 AM,1,32.903227,25.412659,10.294848,192.081254,27.34566,0,4,4,2,1,0,135,no land,The Mountains,1,36.156791
6e33ff5f,The_Greens,4/24/1603 2:23 AM,12/15/1610 3:50 AM,0,57.469941,9.572686,44.55718,64.674092,36.556173,1,3,3,2,0,0,150,small land,Cursed Land,,20.493812
6e33ff67,The_Greens,9/6/1605 7:49 PM,6/11/1612 9:27 PM,0,65.097537,86.710366,24.231065,50.611318,22.880547,0,4,2,2,0,0,73,small land,,1,97.610973
6e33ff70,The_Greens,7/19/1601 1:50 AM,2/18/1608 2:23 PM,0,34.854745,54.15914,28.120622,84.704076,18.54935,1,3,3,3,0,1,106,small land,Cursed Land,1,64.749755
6e33ff7f,The_Greens,3/23/1600 1:28 PM,4/6/1611 3:54 PM,0,95.905455,28.825501,11.117275,21.221025,12.978616,,2,2,4,0,1,131,huge land,The Mountains,2,39.692483
6e33ff94,The_Greens,10/5/1601 4:24 AM,7/22/1611 4:25 PM,0,18.729834,105.371696,0.178766,177.918533,17.87031,0,4,,3,0,0,55,small land,The Mountains,1,115.700057
6e33ff97,The_Greens,2/20/1604 7:47 AM,4/12/1611 6:34 PM,0,29.407263,14.495832,44.784555,50.636342,39.887214,,3,4,4,0,0,146,small land,Cursed Land,1,25.156341
6e33ff99,The_Greens,11/9/1605 10:50 PM,2/16/1610 8:21 AM,,12.042054,1.209397,,57.181081,14.222635,0,2,2,4,0,0,159,small land,The Mountains,1,11.728096
6e33ff9e,The_Greens,3/28/1605 5:33 AM,9/23/1612 2:28 PM,0,,4.385856,59.641488,182.544835,60.586343,0,3,3,3,0,0,156,small land,,1,15.142788
6e33ffa2,The_Greens,8/7/1606 3:44 AM,9/12/1612 9:31 AM,0,48.362828,14.30359,96.081883,59.679571,60.304797,0,4,4,4,0,0,146,small land,Servant's Premises,1,24.63251
6e33ffa9,The_Greens,11/6/1602 10:46 PM,9/27/1611 6:27 PM,0,9.670039,3.772352,,129.030264,22.799046,0,4,2,3,0,0,156,small land,,1,14.253953
6e33ffac,The_Greens,10/6/1600 6:18 PM,5/18/1609 12:27 PM,0,36.204651,85.485236,74.448713,23.106356,6.665367,0,2,4,2,0,0,75,huge land,King's Landing,1,95.894357
6e33ffb8,The_Greens,9/23/1603 3:33 AM,4/21/1610 10:31 PM,,70.294065,60.235668,82.519855,113.03149,13.435207,1,2,3,3,0,0,100,small land,The Mountains,1,70.458038
6e33ffba,The_Greens,3/24/1601 12:58 AM,10/6/1610 7:28 AM,0,49.687997,1.563857,,94.926004,4.530817,1,2,2,2,0,0,158,small land,,1,11.776227
6e33ffbf,The_Greens,5/1/1602 7:35 PM,8/26/1607 5:14 AM,0,57.983895,40.228842,11.481115,129.439353,9.4381,0,4,3,4,0,0,120,huge land,,1,50.449129
6e33ffc5,The_Greens,6/13/1601 6:44 PM,10/23/1607 2:54 PM,0,52.286406,22.600681,15.36698,174.184486,5.381465,1,4,4,4,0,0,137,small land,Servant's Premises,1,33.49631
6e33ffdb,The_Greens,2/23/1604 12:29 PM,8/9/1610 4:20 AM,0,23.62316,37.487415,45.276729,54.078004,22.167106,0,2,2,3,0,0,123,huge land,The Mountains,1,47.672878
6e33ffe3,The_Greens,9/28/1604 6:59 PM,7/26/1608 12:47 PM,0,40.67408,,72.337934,220.754498,30.621494,0,3,4,3,0,0,74,small land,Cursed Land,1, 
6e33ffe9,The_Greens,5/9/1605 3:40 AM,11/6/1607 12:48 PM,0,82.555343,57.562212,34.67919,127.151113,18.657818,,3,3,4,0,0,102,small land,Cursed Land,1,67.804542
6e33ffec,The_Greens,4/8/1604 2:51 PM,10/7/1607 11:51 AM,0,53.163715,120.661561,32.680968,181.418006,32.607277,0,2,3,3,0,0,39,small land,Servant's Premises,1,130.769591
6e33fffc,The_Greens,10/20/1600 3:41 PM,9/12/1611 8:42 AM,0,60.934483,,,32.906412,90.87128,0,2,3,2,0,0,74,small land,The Mountains,1, 
6e340018,The_Greens,6/11/1603 9:43 PM,7/27/1607 12:30 PM,0,65.89765,140.795981,6.634424,148.40695,15.592613,0,2,3,3,0,1,19,small land,Servant's Premises,1,151.438614
6e34001e,The_Greens,6/25/1604 3:26 AM,2/3/1611 12:46 PM,0,11.271905,,140.403372,168.827321,11.049525,0,4,3,4,0,0,74,small land,Servant's Premises,, 
6e340020,The_Greens,4/21/1606 6:17 PM,9/2/1612 2:28 AM,0,68.591587,7.060158,117.427679,121.671762,48.43215,1,3,,4,0,0,153,small land,The Mountains,1,17.918513
6e34002d,The_Greens,8/12/1603 2:50 PM,2/17/1608 9:36 AM,0,71.994743,23.321053,1.49302,213.453393,9.98945,0,2,2,2,0,0,137,huge land,King's Landing,1,33.505826
6e340039,The_Greens,6/24/1600 1:22 AM,10/10/1607 7:47 PM,,,70.360933,42.97276,240.605446,12.748459,0,4,3,4,0,0,90,small land,King's Landing,1,80.417677
6e340043,The_Greens,7/3/1603 10:23 AM,2/10/1609 1:41 PM,0,99.800053,9.374446,19.07154,94.312593,7.819029,0,,3,4,0,0,151,small land,The Mountains,1,19.763501
6e340046,The_Greens,12/2/1600 11:45 PM,6/15/1608 2:33 AM,0,103.045939,71.553539,14.837664,289.435839,55.010853,0,4,4,3,0,0,88,small land,Cursed Land,1,82.314267
6e340061,The_Greens,9/2/1603 3:21 AM,9/28/1607 4:20 PM,0,39.353747,48.390693,49.43625,24.125568,48.453862,0,4,4,2,0,0,112,huge land,The Mountains,1,59.34066
6e340064,The_Greens,12/14/1603 8:26 PM,11/25/1612 9:57 PM,0,6.974342,43.82161,35.094725,235.024129,37.281546,0,4,4,4,0,1,116,small land,King's Landing,2,54.461585
6e34006f,The_Greens,10/26/1600 8:27 AM,2/6/1607 9:53 AM,0,2.394662,37.538837,33.623837,59.725695,22.908999,0,3,2,2,0,0,122,small land,The Mountains,1,48.191581
6e340082,The_Greens,10/14/1606 2:18 PM,12/3/1610 10:45 PM,0,25.192239,64.942696,14.30969,132.954452,58.550823,0,3,3,2,0,0,95,huge land,The Mountains,1,75.183579
6e340087,The_Greens,9/10/1601 11:32 AM,8/21/1607 10:32 AM,0,52.510783,12.274812,26.579482,253.669435,25.772915,0,4,4,2,0,0,148,huge land,King's Landing,1,22.939474
6e34008b,The_Greens,11/1/1606 6:44 PM,7/27/1611 2:31 PM,0,12.702659,,103.883338,74.843057,28.751132,0,3,2,3,0,0,74,small land,Cursed Land,1, 
6e340093,The_Greens,5/18/1605 1:12 AM,11/3/1610 7:21 PM,0,66.876263,57.730566,14.059334,173.717186,60.463922,0,4,4,2,0,,102,small land,The Mountains,1,68.112643
6e340096,The_Greens,6/15/1604 1:56 AM,4/15/1610 7:43 AM,0,108.909398,2.102783,115.064555,129.532495,32.404347,0,2,4,2,0,1,158,small land,Servant's Premises,2,12.606902
6e34009e,The_Greens,9/14/1602 4:48 PM,10/12/1609 11:30 AM,,64.671344,15.979584,121.007022,125.297656,56.797628,0,,3,3,0,0,144,small land,The Mountains,1,26.616718
6e3400a5,The_Greens,10/1/1601 3:31 PM,9/6/1609 5:30 PM,0,80.152666,48.495725,137.217709,42.050995,10.420962,0,2,3,3,0,0,112,huge land,The Mountains,1,59.468436
6e3400a8,The_Greens,1/11/1606 12:11 PM,9/26/1610 2:17 PM,0,12.347021,9.749784,,65.540161,0.051706,1,2,2,4,0,0,150,small land,Cursed Land,1,20.103164
6e3400d3,The_Greens,3/7/1605 8:22 PM,4/15/1609 12:28 AM,0,9.641802,11.89772,107.692674,282.445023,27.682004,1,,2,4,0,0,148,small land,King's Landing,,22.541138
6e3400ea,The_Greens,5/23/1604 11:40 PM,9/8/1610 2:47 PM,0,41.976762,17.13315,14.438262,133.269731,11.627727,0,,3,,0,1,143,huge land,The Mountains,2,28.105069
6e3400ee,The_Greens,11/10/1600 8:49 PM,7/4/1607 8:24 AM,0,87.556017,123.260026,46.135194,94.005058,16.590139,0,3,2,2,0,0,37,small land,Servant's Premises,1,134.232769
6e3400fb,The_Greens,3/17/1601 8:19 AM,1/12/1607 2:24 AM,0,22.044909,114.862484,20.042966,37.871846,5.947239,0,3,3,3,0,,45,small land,,1,124.953699
6e34010b,The_Greens,12/14/1605 11:48 PM,10/27/1612 10:52 AM,0,83.458069,62.099027,,48.056594,20.320502,1,3,3,2,0,0,98,small land,King's Landing,1,72.4516
6e34011e,The_Greens,2/28/1604 10:39 PM,2/10/1609 2:52 AM,0,3.907449,7.309534,35.769811,143.33939,23.955506,0,4,3,3,0,0,153,small land,Cursed Land,1,17.437621
6e340132,The_Greens,1/28/1605 12:41 AM,5/18/1607 12:43 AM,,37.97272,32.082059,58.503302,14.409111,24.85035,1,3,3,3,0,0,128,huge land,King's Landing,,42.226085
6e340152,The_Greens,9/17/1602 5:39 AM,2/18/1608 12:17 PM,0,10.36343,1.142318,5.755898,173.535044,62.800193,0,2,2,3,0,0,159,small land,,1,11.573021
6e340155,The_Greens,5/22/1601 4:20 PM,5/28/1608 3:47 PM,,38.37357,9.158134,,66.802022,9.092887,0,2,3,4,0,0,151,small land,The Mountains,,19.96582
6e34015e,The_Greens,8/16/1604 10:50 AM,8/6/1612 4:33 PM,0,74.782079,12.995435,109.004627,117.469898,12.435714,0,,2,3,0,0,147,huge land,,1,23.424356
6e34016d,The_Greens,2/15/1600 11:56 PM,6/26/1607 1:22 PM,0,56.49902,17.912159,58.331154,145.110627,80.455932,0,2,4,4,0,0,142,small land,The Mountains,,28.693088
6e34017c,The_Greens,12/7/1603 6:15 AM,8/2/1607 12:48 PM,0,16.746773,11.017699,78.134248,63.626161,15.122471,0,4,3,2,0,,149,huge land,The Mountains,1,21.874252
6e340182,The_Greens,1/4/1603 7:40 PM,11/5/1609 3:13 AM,0,4.126789,9.545229,103.087628,21.04324,6.122996,0,3,2,2,0,0,150,huge land,The Mountains,,19.903467
6e3401aa,The_Greens,1/12/1605 6:55 AM,2/13/1611 2:58 PM,0,23.822029,10.238444,25.842681,121.61517,7.732688,0,4,4,4,0,0,150,small land,Servant's Premises,1,20.757671
6e3401bf,The_Greens,4/26/1605 12:45 PM,4/27/1608 11:26 PM,0,79.098639,,18.83564,42.345597,48.943486,0,2,4,3,0,0,74,small land,The Mountains,1, 
6e3401df,The_Greens,10/23/1603 11:49 PM,10/13/1607 5:53 AM,0,91.10651,9.26688,104.165652,92.518599,49.823004,0,2,,3,0,0,151,small land,Servant's Premises,,19.516436
6e3401e3,The_Greens,2/18/1604 1:16 AM,11/19/1609 11:13 PM,0,2.963566,56.430684,,166.651627,38.862217,0,2,4,2,0,0,104,small land,Servant's Premises,1,66.950685
6e3401e7,The_Greens,8/1/1600 6:24 PM,8/24/1611 12:21 AM,0,72.327467,2.334569,74.81396,72.870727,18.437944,1,2,3,3,0,0,158,huge land,The Mountains,,12.458759
6e3401e9,The_Greens,11/10/1604 1:59 PM,6/20/1608 5:46 AM,0,12.709198,12.490545,25.980099,45.009,13.18841,1,3,3,4,0,0,148,huge land,The Mountains,1,22.780823
6e3401f4,The_Greens,3/24/1605 3:53 PM,4/5/1612 5:36 AM,0,52.925921,101.648194,35.603092,36.071891,9.400816,1,2,4,4,0,0,58,huge land,Servant's Premises,1,111.651439
